GUEST,EVENT_SHEET_VIEW
HOST,EVENT_SHEET_DELETE
HOST,EVENT_SHEET_EDIT
HOST,EVENT_SHEET_PARTICIPATION
HOST,EVENT_SHEET_VIEW
MODERATOR,EVENT_SHEET_PARTICIPATION
MODERATOR,EVENT_SHEET_RESTRICTED_EDIT
MODERATOR,EVENT_SHEET_VIEW
PARTICIPANT,EVENT_SHEET_PARTICIPATION
PARTICIPANT,EVENT_SHEET_VIEW
